reference_num,organization,address,classification,start_date,end_date,status,remarks,category
6485,FOOK KUIN MEDICAL CENTRE FOUNDATION,"KM 1, JALAN UTARAP. O. BOX 112 90701 SANDAKAN SABAH",INSTITUSI/ORGANISASI,2012-01-01,2016-12-31,rejected,,Healthcare/Medical
6486,TUN AZMI FOUNDATION,D/A Y.BHG. TAN SRI DATO' ZAKI TUN AZMIMAHKAMAH RAYUAN MALAYSIA ISTANA KEHAKIMAN PRECINT 3 62506 PUTRAJAYA WP PUTRAJAYA,INSTITUSI/ORGANISASI,2008-10-15,2025-12-31,rejected,,Others
6487,YAYASAN KEMANUSIAAN MUSLIM AID MALAYSIA,8-9-9MENARA MUTIARA BANGSAR JALAN LIKU 59100 BANGSAR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2009-01-15,2025-09-30,rejected,,Religious Organizations
6490,"PERSATUAN SOKONGAN KANSER PAYUDARA SEGAMAT, JOHOR (THE BREAST CANCER SUPPORT SOCIETY SEGAMAT, JOHOR)",JKR 49-BJALAN GUDANG UBAT 85000 SEGAMAT JOHOR,INSTITUSI/ORGANISASI,2013-01-01,2017-12-31,rejected,,Healthcare/Medical
6491,KENDALL COURT TRUST,"18-2, JALAN SS19/1G 47500 SUBANG JAYA SELANGOR",INSTITUSI/ORGANISASI,2008-12-15,2021-12-31,rejected,,Others
6497,"TABUNG PEMBINAAN SEKOLAH JENIS KEBANGSAAN (C) CHEN MOH, PETALING JAYA, SELANGOR",JALAN 2/32 46000 PETALING JAYA SELANGOR,TABUNG PEMBINAAN SEKOLAH (TPBS),2007-07-19,2010-07-18,rejected,,Educational
6498,SCIENTEX FOUNDATION,"NO. 9, PERSIARAN SELANGORSEKSYEN 15 40200 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2009-02-15,2021-09-07,rejected,,Corporate Foundations
6500,"TABUNG PEMBINAAN SEKOLAH J.K (C) PAY CHEE, TAMPIN, MELAKA",PULAU SEBANG 73000 TAMPIN NEGERI SEMBILAN,TABUNG PEMBINAAN SEKOLAH (TPBS),2008-12-01,2011-11-30,rejected,,Educational
6501,YAYASAN HABIB,"LOT 106, LORONG MAMANDA 2AMPANG POINT 68000 AMPANG SELANGOR",INSTITUSI/ORGANISASI,2010-01-01,2014-12-31,rejected,,Others
6501,YAYASAN HABIB,"LOT 106, LORONG MAMANDA 2AMPANG POINT 68000 AMPANG SELANGOR",INSTITUSI/ORGANISASI,2022-01-01,2026-12-31,approved,,Others
6501,YAYASAN HABIB,"LOT 106, LORONG MAMANDA 2AMPANG POINT 68000 AMPANG SELANGOR",INSTITUSI/ORGANISASI,2019-01-01,2021-12-31,rejected,,Others
6508,YAYASAN TAHFIZ DARUL FURQAN BENTONG,SUITE P1T2(B)SECOND FLOORPUSAT PERNIAGAAN KETARI 28700 BENTONG PAHANG,INSTITUSI/ORGANISASI,2011-10-01,2025-12-31,rejected,,Religious Organizations
6513,UNIVERSITI MALAYSIA KELANTAN,PEJABAT BENDAHARI ARAS 1 BANGUNAN CANSELORI 16300 BACHOK KELANTAN,INSTITUSI/ORGANISASI,2025-06-01,2030-06-30,approved,,Educational
6513,UNIVERSITI MALAYSIA KELANTAN,KARUNG BERKUNCI 36 16100 PENGKALAN CHEPA KELANTAN,INSTITUSI/ORGANISASI,2008-11-15,2025-06-30,rejected,,Educational
6515,YAYASAN PRIHATIN INSAN,SA7-2-ALORONG PANDAN PERTAMA 5PANDAN UTAMA 68000 AMPANG SELANGOR,INSTITUSI/ORGANISASI,2009-09-15,2023-06-30,rejected,,Welfare/Social Services
6211,"PERTUBUHAN KEBAJIKAN UKHUWAH ANAK YATIM MISKIN DAERAH SABAK BERNAM, SELANGOR","LOT 5204, JALAN PARIT 1 TIMUR 45300 SUNGAI BESAR SELANGOR",INSTITUSI/ORGANISASI,2011-10-15,2025-12-31,rejected,,Children/Youth
6211,"PERTUBUHAN KEBAJIKAN UKHUWAH ANAK YATIM MISKIN, DAERAH SABAK BERNAM, SELANGOR",LOT 37027 (PT 2621)JALAN PARIT SATU TIMUR 45300 SUNGAI BESAR SELANGOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Children/Youth
6214,YAYASAN INSAN DAN ILMU,"TINGKAT 15, MENARA SAFUANNO. 80, JALAN AMPANG 50450 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2007-10-15,2024-06-30,rejected,,Others
6216,YAYASAN BEKAS WAKIL RAKYAT (MUBARAK) MALAYSIA,"D/A IBU PEJABAT MUBARAK MALAYSIANO. 399, ARAS 1BANGUNAN UMNO LAMAJALAN TUANKU ABDUL RAHMAN, 50100 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-02-15,2024-06-30,rejected,,Others
6217,GOH LAI HENG FOUNDATION BERHAD,LEVEL B582 HALA BERCHAM TIMUR 11BERCHAM HEIGHT 31400 IPOH PERAK,INSTITUSI/ORGANISASI,2012-01-01,2016-12-31,revoked,,Others
6218,ELKEN FOUNDATION,NO. 20 BANGUNAN ELKENJALAN 1/137CBATU 5JALAN KELANG LAMA 58200 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2008-08-01,2025-12-31,rejected,,Corporate Foundations
6218,ELKEN FOUNDATION,11 TINGAT 2 JALAN TP5JALAN PERINDUSTRIAN UEP 47620 SUBANG JAYA SELANGOR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Corporate Foundations
6219,FUNGATES SUPERFLOW FOUNDATION,"NO. 5, JALAN JINJANG AMAN 16JINJANG UTARA 52100 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-04-15,2025-12-31,rejected,,Others
6219,FUNGATES SUPERFLOW FOUNDATION,"NO 25-4-05, LEVEL 4, PLAZA PRIMABATU 4 1/2 JALAN KELANG LAMA 58200 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Others
6220,YAYASAN AL-IMAN,"LOT 1-3, LEVEL 5BLOCK G (SOUTH)PUSAT BANDAR DAMANSARA 50490 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-12-01,2025-12-31,rejected,,Religious Organizations
6220,YAYASAN AL-IMAN,"LOT 1-3, LEVEL 5, BLOCK G (SOUTH)PUSAT BANDAR DAMANSARA 50490 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Religious Organizations
6221,"PERSATUAN PENGANUT AGAMA BUDDHA BANDAR UTAMA, SELANGOR (BANDAR UTAMA BUDDHIST SOCIETY OF SELANGOR)","3, JALAN BU 3/1BANDAR UTAMA 47800 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2007-12-15,2025-12-31,rejected,,Religious Organizations
6222,"PERSATUAN TERAPI BANTUAN HAIWAN UNTUK WARGA KURANG UPAYA DAN WARGA EMAS, MALAYSIA (PETPOSITIVE)","NO. 2.18, TINGKAT 2KOMPLEKS WILAYAHJALAN DANG WANGI 51000 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-09-01,2021-12-31,rejected,,Disability Services
6223,"PERTUBUHAN BERSEPADU JOHOR BAHRU, JOHOR (CARE UNITED SOCIETY JOHOR BAHRU, JOHOR)",NO. 42 JALAN MOLEK 2/3TAMAN MOLEK 81100 JOHOR BAHRU JOHOR,INSTITUSI/ORGANISASI,2008-02-01,2025-12-31,rejected,,Welfare/Social Services
6224,"TABUNG PEMBINAAN TOKONG PENGANUT DEWA GUAN TI, TAMAN UNIVERSITI, SKUDAI, JOHOR","PTD. 62501JALAN KEJAYAAN 8TAMAN UNIVERSITI 81300 SKUDAI, JOHOR BAHRU JOHOR",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2008-09-15,2011-09-14,rejected,,Religious Organizations
6226,PERSATUAN ADVOKASI DIRI ORANG BERMASALAH PEMBELAJARAN SELANGOR & KUALA LUMPUR (UNITED VOICE),"NO. 603, JALAN 17/12SEKSYEN 17 46400 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2024-07-01,2029-06-30,approved,,Disability Services
6226,PERSATUAN ADVOKASI DIRI ORANG BERMASALAH PEMBELAJARAN SELANGOR DAN KUALA LUMPUR (UNITED VOICE),"NO. 603 A, JALAN 17/12 46400 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2008-03-01,2024-06-30,rejected,,Disability Services
6229,TABUNG KEBAJIKAN DAN PENDIDIKAN YAYASAN PEMBANGUNAN ANAK YATIM/MISKIN,"NO. 52, BANGUNAN YPEIMJALAN KG. ATTAPBEG BERKUNCI 11012 50732 KUALA LUMPUR WP KUALA LUMPUR",TABUNG KEBAJIKAN DAN PENDIDIKAN (TKDP),2008-07-15,2025-12-31,rejected,,Children/Youth
6229,TABUNG KEBAJIKAN DAN PENDIDIKAN YAYASAN PEMBANGUNAN ANAK YATIM/MISKIN,"NO. 52, BANGUNAN YPEIMJALAN KG. ATTAPBEG BERKUNCI 11012 50732 KUALA LUMPUR WP KUALA LUMPUR",TABUNG KEBAJIKAN DAN PENDIDIKAN (TKDP),2026-01-01,2035-12-31,approved,,Children/Youth
6230,BORNEO CONSERVATION TRUST,"LOT 3-2, 2ND FLOORJALAN LINTAS, LUYANG 88300 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,2007-09-30,2024-05-28,rejected,,Environmental/Conservation
6231,PERSATUAN KEBAJIKAN DAN KEBUDAYAAN SINYEE KUALA LUMPUR DAN SELANGOR,NO. M2C-12JALAN PANDAN INDAH 4/6PANDAN INDAH 55100 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2008-02-15,2015-10-08,rejected,,Welfare/Social Services
6232,"TABUNG PEMBINAAN S. M. K. KONVEN ST. CECILIA, SANDAKAN, SABAH",PETI SURAT NO. 170 90702 SANDAKAN SABAH,TABUNG PEMBINAAN SEKOLAH (TPBS),2008-05-15,2011-05-14,rejected,,Others
6236,"MALAYSIAN PUBLIC LIBRARY, RESEARCH AND DEVELOPMENT CENTRE","2ND FLOOR, WISMA HELPJALAN DUNGUNBUKIT DAMANSARA 50490 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2008-06-01,2025-12-31,rejected,,Research/Academic
6236,"MALAYSIAN PUBLIC LIBRARY, RESEARCH AND DEVELOPMENT CENTRE","2ND FLOOR, WISMA HELPJALAN DUNGUN, BUKIT DAMANSARA 50490 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Research/Academic
6237,YAYASAN PATRIOTIK BANGSA,NO 11 JALAN SG 18/12TAMAN SRI GOMBAK 68100 BATU CAVES SELANGOR,INSTITUSI/ORGANISASI,2008-01-01,2022-06-30,rejected,,Others
8408,TABUNG PEMBINAAN SURAU DESA CEMPAKA FASA 1,"SURAU DESA CEMPAKA FASA 1LOT 19413, JALAN BBN 6/2CTAMAN DESA CEMPAKABANDAR BARU NILAI 71800 PUTRA NILAI NEGERI SEMBILAN",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2019-01-01,2021-12-31,rejected,,Religious Organizations
8410,"TABUNG PEMBINAAN SEKOLAH SJK (C) ST JAMES, KOTA KINABALU, SABAH",LEMBAGA PENGURUSAN SEKOLAH SKK SJK (C) ST JAMESPETI SURAT 10963 88810 KOTA KINABALU SABAH,TABUNG PEMBINAAN SEKOLAH (TPBS),2019-05-15,2022-05-14,rejected,,Educational
8414,PRUBSN PRIHATIN,"LEVEL 13, MENARA PRUDENTIALPERSIARAN TRX BARAT 55188 TUN RAZAK EXCHANGE WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2025-01-01,2029-12-31,approved,,Welfare/Social Services
8414,PRUBSN PRIHATIN (PRUBSN CARES),"LEVEL 8A, MENARA PRUDENTIAL10, JALAN SULTAN ISMAIL 50250 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2020-01-01,2024-12-31,rejected,,Welfare/Social Services
8415,PERTUBUHAN HIDUPAN LIAR SELANGOR,"T3-16-15, 3 TOWERSJALAN AMPANG 50450 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2024-01-01,2029-10-31,approved,,Environmental/Conservation
8415,PERTUBUHAN HIDUPAN LIAR SELANGOR,"T3-16-15, 3 TOWERSJALAN AMPANG 50450 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2019-11-01,2024-10-31,rejected,,Environmental/Conservation
8416,UNISON FOUNDATION,"13-15, MENARA K1LORONG 3/137COFF JALAN KELANG LAMA 58000 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2019-08-01,2024-07-31,rejected,,Others
8417,TABUNG PENGURUSAN RUMAH IBADAT SURAU TUAN HAJI HUSSIN,"58 KAMPUNG SEGA TENGAH 71200 RANTAU, SEREMBAN NEGERI SEMBILAN",TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2019-01-01,2023-12-31,rejected,,Religious Organizations
8418,YAYASAN AVISENA,"NO. 4, JALAN IKHTISASSEKSYEN 14 40000 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2025-01-01,2029-12-31,approved,,Others
8418,YAYASAN AVISENA,"NO. 4, JALAN IKHTISASSEKSYEN 14 40000 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2020-01-01,2024-12-31,rejected,,Others
8420,"TABUNG PEMBINAAN MASJID BARU BIDOR, JALAN TAPAH BIDOR","D/A LOT 3224KG .TERSUSUN SERENTANG BARU, 35500 BIDOR PERAK",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2019-04-01,2022-03-31,rejected,,Religious Organizations
8421,INSTITUT ONN JA’AFAR,"TINGKAT 3, WISMA TANCOM326-328 JALAN TUANKU ABDUL RAHMANCHOW KIT 50350 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2021-02-01,2026-01-31,rejected,,Research/Academic
8422,PERSATUAN KEBAJIKAN DAN KESELAMATAN ORANG ASLI DESA KEMANDOL,"NO. 6, JALAN DESA KEMANDOL 17TAMAN DESA KEMANDOL 42610 JENJAROM SELANGOR",INSTITUSI/ORGANISASI,2019-10-01,2024-09-30,rejected,,Welfare/Social Services
8425,PERTUBUHAN KEBAJIKAN KELUARGA MISKIN BANDAR NEGERI MELAKA,"NO. 9A, JALAN CHENG JAYA 6TAMAN CHENG JAYA 75250 CHENG MELAKA",INSTITUSI/ORGANISASI,2019-05-01,2024-04-30,rejected,,Welfare/Social Services
8429,PERTUBUHAN PEMULIHAN DALAM KOMUNITI (PDK) SENTUHAN KASIH KUCHING,"NO. 9, JALAN RIDGEWAYOFF JALAN ONG TIANG SWEE 93200 KUCHING SARAWAK",INSTITUSI/ORGANISASI,2021-01-01,2025-12-31,rejected,,Disability Services
8429,PERTUBUHAN PEMULIHAN DALAM KOMUNITI (PDK) SENTUHAN KASIH KUCHING,"NO. 9, JALAN RIDGEWAYOFF JALAN ONG TIANG SWEE 93200 KUCHING SARAWAK",INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Disability Services
8433,YAYASAN PERBADANAN PINJAMAN SABAH,WISMA PERBADANAN PINJAMAN SABAHDONGGONGON NEW TOWNSHIP 89500 PENAMPANG SABAH,INSTITUSI/ORGANISASI,2024-01-01,2026-07-31,approved,,Others
8433,YAYASAN PERBADANAN PINJAMAN SABAH,D/A WISMA PERBADANAN PINJAMAN SABAHDONGGONGON NEW TOWNSHIP 89500 PENAMPANG SABAH,INSTITUSI/ORGANISASI,2019-08-01,2024-07-31,rejected,,Others
8439,PERSATUAN PENCINTA DAN PEMULIHARAAN HIDUPAN PENYU NEGERI SABAH,"LOT 56, 3RD FLOORLORONG BERJAYA 5BANDARAN BERJAYA 88000 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,2022-01-01,2026-12-31,approved,,Environmental/Conservation
8440,RIMBUN FOUNDATION,"SUITE 8-12-4, 12TH FLOORMENARA MUTIARA BANGSARJALAN LIKU OFF JALAN RIONG 59100 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2024-05-01,2027-04-30,approved,,Others
8440,RIMBUN FOUNDATION,"SUITE 8-12-4, 12TH FLOORMENARA MUTIARA BANGSARJALAN LIKU OFF JALAN RIONG 59100 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,2019-05-01,2024-04-30,rejected,,Others
8441,YAYASAN WWRC,NO. 8JALAN SEJAHTERA 25/124SEKSYEN 25 40400 SHAH ALAM SELANGOR,INSTITUSI/ORGANISASI,2020-06-01,2025-05-31,rejected,,Others
8441,YAYASAN WWRC,"NO 8, JALAN SEJAHTERA 25/124SEKSYEN 25 40400 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2025-06-01,2030-05-31,approved,,Others
8442,YAYASAN BUDI IHSAN MALAYSIA,"UNIT L-01-07 CONEZION COMMERCIALLEBUHRAYA IRC 3, IOI RESORT CITY 62502 PUTRAJAYA WP PUTRAJAYA",INSTITUSI/ORGANISASI,2020-02-01,2020-09-30,rejected,,Others
8448,PERTUBUHAN AMANAH DINAMIK INSAN NEGERI SABAH (P.A.D.I),BLOCK W-3A-3CYBER CITY PHASE 2KG SUNDOUWJALAN LINTAS 88200 PENAMPANG SABAH,INSTITUSI/ORGANISASI,2020-01-01,2024-12-31,rejected,,Others
8782,TABUNG KEBAJIKAN DAN PENDIDIKAN PERSATUAN KRAFTANGAN USAHANITA PULAU PINANG,"NO. 73, JALAN DAGANGAN 4PUSAT BANDAR BERTAM PERDANA 1 13200 KEPALA BATAS PULAU PINANG",TABUNG KEBAJIKAN DAN PENDIDIKAN (TKDP),2023-10-01,2028-09-30,approved,,Welfare/Social Services
8783,PERSATUAN URBAN PROGRAM KOMUNITI SOSIAL MALAYSIA (SCOPURS) SOCIAL COMMUNITY PROGRAMS URBAN SOCIETY (SCOPURS),3.02D (EAST WING)LEVEL 3 MENARA BRDB285 JALAN MAAROFBUKIT BANDARAYA 59000 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2023-03-01,2028-02-29,approved,,Welfare/Social Services
8784,PERSATUAN KEBAJIKAN BAHAGIA,"NO 366(GF)366-A, 366-BJALAN MELAKA RAYA 4TAMAN MELAKA RAYA 75000 MELAKA MELAKA",INSTITUSI/ORGANISASI,2023-01-01,2027-12-31,approved,,Welfare/Social Services
8785,"TABUNG PEMBINAAN MASJID IMAM AS-SYAFIE, TAMAN MERU MENTARI, BANDAR MERU RAYA, CHEMOR, PERAK",JAWATANKUASA PENAJAPEMBINAAN MASJID IMAM AS-SYAFIESURAU RAFEAHJALAN MERU PERDANA 14TAMAN MERU PERDANA 31200 CHEMOR PERAK,TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2023-01-01,2025-12-31,rejected,,Religious Organizations
8786,YAYASAN PKT,"THE SHIP, NO. 1, ONE LOGISTICS HUBPERSIARAN SUNGAI HAMPARSECTION 32 40400 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2023-10-01,2028-09-30,approved,,Others
8787,PERTUBUHAN PEMULIHAN DALAM KOMUNITI (PPDK) TANJONG KARANG,LOT 19447JALAN SUNGAI KAJANG BARUKAMPUNG SUNGAI KAJANG 45500 TANJONG KARANG SELANGOR,INSTITUSI/ORGANISASI,2023-01-01,2027-12-31,approved,,Disability Services
8789,YAYASAN NDE,"SUITE 3.2, LEVEL 3343 JALAN SULTAN IBRAHIM 15150 KOTA BHARU KELANTAN",INSTITUSI/ORGANISASI,2023-10-01,2028-09-30,approved,,Others
8790,YAYASAN BUSHRA,"NO 12-2, JALAN LENGKUAS D16/DTAMAN KEN RIMBA, SEKSYEN 16 40200 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2023-10-01,2028-09-30,approved,,Others
8794,PERTUBUHAN KEBAJIKAN PERSAUDARAAN ELIT JAZ MALAYSIA (ECJ CARES),"NO. 26, JALAN KELULI AJ7/AJSEKSYEN 7 40000 SHAH ALAM SELANGOR",INSTITUSI/ORGANISASI,2023-03-01,2028-02-28,approved,,Welfare/Social Services
8796,PERSATUAN PEMBANGUNAN JAYADIRI SELANGOR,NO. 3GF JALAN ¼TAMAN LEMBAH MAJU 68000 AMPANG SELANGOR,INSTITUSI/ORGANISASI,2025-08-01,2030-07-31,approved,,Others
8797,YAYASAN CANONE KIANJOO,"2B-4, LEVEL 4JALAN SS 6/6KELANA JAYA 47301 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2023-09-01,2028-08-31,approved,,Corporate Foundations
8798,"TABUNG PENGURUSAN RUMAH IBADAT (TPRI) MASJID KAMPUNG SURAU HAJI YAAKOB, BUKIT PAYONG, MARANG, TERENGGANU",MASJID KAMPUNG SURAU HAJI YAAKOBKAMPUNG SURAU HJ. YAAKOBBUKIT PAYONG 21400 MARANG TERENGGANU,TABUNG PENGURUSAN RUMAH IBADAT (TPRI),2023-03-15,2028-03-14,approved,,Religious Organizations
8800,PERTUBUHAN PEMULIHAN DALAM KOMUNITI TIMUR LAUT,"NO. 8, CANGKAT MINDEN JALAN 2MINDEN HEIGHTS 11700 GELUGOR PULAU PINANG",INSTITUSI/ORGANISASI,2023-10-01,2028-09-30,approved,,Disability Services
8803,MYRAHUB FOUNDATION (MYRAHUB),"NO. 28-A, JALAN HORIZON PERDANA 3HORIZON AVENUE COMMERCIAL CENTREHORIZON HILLS 79100 ISKANDAR PUTERI JOHOR",INSTITUSI/ORGANISASI,2023-05-01,2028-04-30,approved,,Others
8809,YAYASAN KERABAT DIRAJA KEDAH (YKDK),"NO. 1669, TINGKAT 2TAMAN AIR TAWAR INDAHJALAN TELUK AIR TAWAR 13050 BUTTERWORTH PULAU PINANG",INSTITUSI/ORGANISASI,2023-07-01,2028-06-30,approved,,Religious Organizations
8815,TABUNG PEMBANGUNAN SUKAN MAJLIS SUKAN PAHANG,KOMPLEKAS SUKPABANDAR INDERA MAHKOTA 25200 KUANTAN PAHANG,LAIN-LAIN TABUNG,1974-01-01,2025-12-31,rejected,,Sports/Recreation
8816,YAYASAN FARLEY,NO. 1-10 LORONG SALIM 17JALAN SALIM 96000 SIBU SARAWAK,INSTITUSI/ORGANISASI,2023-07-01,2028-06-30,approved,,Others
8822,PERTUBUHAN KEBAJIKAN PUSAT AKTIVITI WARGA EMAS KAMPUNG PONDOK KEMPAS (PAWE KEMPAS),"KM 31.6 JALAN SELANDARKAMPUNG PONDOK KEMPAS 77500 SELANDAR, JASIN MELAKA",INSTITUSI/ORGANISASI,2023-10-01,2028-09-30,approved,,Elderly Care
8823,TABUNG PEMBINAAN RUMAH IBADAT YAYASAN BELIA BUDDHIST MALAYSIA,NO 1-A PERSIARAN SERAI WANGISEKSYEN U12 40170 SHAH ALAM SELANGOR,TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2023-11-01,2026-10-31,approved,,Religious Organizations
8824,MALAYAN SIKHS EDUCATION AID FUND,"TOWER A-15-03, PINNACLELORONG UTARA C, PJS52 46200 PETALING JAYA SELANGOR",INSTITUSI/ORGANISASI,2024-04-01,2029-03-31,approved,,Educational
8830,PERTUBUHAN PRIHATIN DAN SOKONGAN KANSER WANITA (KAWAN),"13, JALAN TANJUNG 2BBUKIT SENTOSA 48300 RAWANG SELANGOR",INSTITUSI/ORGANISASI,2024-01-01,2028-12-31,approved,,Healthcare/Medical
8833,PERTUBUHAN PEMULIHAN DALAM KOMUNITI (PDK) KAJANG,"NO 48, JALAN KP 3/2TAMAN KAJANG PRIMA 43000 KAJANG SELANGOR",INSTITUSI/ORGANISASI,2023-11-01,2028-10-31,approved,,Disability Services
8835,TABUNG PEMBINAAN TADIKA PUI GIN SANDAKAN,"BATU 7 , JALAN LAPANGAN TERBANG SANDAKANPETI SURAT 490 90705 SANDAKAN SABAH",TABUNG PEMBINAAN SEKOLAH (TPBS),2023-11-01,2026-10-31,approved,,Educational
8836,"TABUNG PEMBINAAN MASJID AL-MUTAQQIN BANDAR TIRAM, JOHOR BAHRU","MENARA ANSAR LOT 1BPODIUM 1, 65 JALAN TRUS 80000 JOHOR BAHRU JOHOR",TABUNG PEMBINAAN RUMAH IBADAT (TPBRI),2023-12-01,2026-11-30,approved,,Religious Organizations
8838,PERSATUAN KEBAJIKAN ANAK-ANAK ISTIMEWA SELANGOR,NO. 2 JALAN 22/57TAMAN AMAN 46300 PETALING JAYA SELANGOR,INSTITUSI/ORGANISASI,2024-06-01,2029-05-31,approved,,Disability Services
3886,INSTITUTE SULTAN ISKANDAR OF URBAN HABITAT & HIGH RISE,"D/A PEAT MARWICK TAX SERVICES SDN. BHD.SUITE 1.01, 1ST FLOORWISMA MBF37C JALAN MELDRUM 80000 JOHOR BAHRU JOHOR",INSTITUSI/ORGANISASI,1993-07-01,2025-12-31,rejected,,Research/Academic
3889,"BADAN KEBAJIKAN PSIKIATRI HOSPITAL BESAR, KUALA LUMPUR",D/A JABATAN PSIKIATRIHOSPITAL BESAR KUALA LUMPUR 50586 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,1990-02-23,2025-12-31,rejected,,Healthcare/Medical
3889,"BADAN KEBAJIKAN PSIKIATRI HOSPITAL BESAR, KUALA LUMPUR",D/A JABATAN PSIKIATRIHOSPITAL BESAR KUALA LUMPUR 50586 KUALA LUMPUR WP KUALA LUMPUR,INSTITUSI/ORGANISASI,2026-01-01,2035-12-31,approved,,Healthcare/Medical
3892,"TABUNG TENGKU AMPUAN AFZAN, KUANTAN",P.O BOX 236 25720 KUANTAN PAHANG,LAIN-LAIN TABUNG,1984-01-01,2021-12-31,rejected,,Others
3899,YAYASAN CHIK SIN,"C/O NO 45B, CHANGKAT BUKIT BINTANG 50200 KUALA LUMPUR WP KUALA LUMPUR",INSTITUSI/ORGANISASI,1993-08-01,2023-06-30,rejected,,Religious Organizations
3900,"TABUNG SUKAN, KEBUDAYAAN DAN KEBAJIKAN BAGI PERSATUAN HAKKA SANDAKAN, SABAH",P. O. BOX NO. 690 90007 SANDAKAN SABAH,LAIN-LAIN TABUNG,1991-05-13,2025-12-31,rejected,,Sports/Recreation
3900,"TABUNG SUKAN, KEBUDAYAAN DAN KEBAJIKAN BAGI PERSATUAN HAKKA SANDAKAN, SABAH",P. O. BOX NO. 690 90007 SANDAKAN SABAH,LAIN-LAIN TABUNG,2026-01-01,2035-12-31,approved,,Sports/Recreation
3902,MEDIA PRIMA - NSTP HUMANITARIAN FUND,THE NEW STRAITS TIME PRESS (MALAYSIA) BERHADBALAI BERITA31 JALAN RIONG 59100 KUALA LUMPUR WP KUALA LUMPUR,LAIN-LAIN TABUNG,1991-05-15,2025-12-31,rejected,,Emergency/Disaster Relief
3902,MEDIA PRIMA - NSTP HUMANITARIAN FUND,MEDIA PRIMA BERHADTINGKAT 5 ANJUNG RIONG31 JALAN RIONG BALAI BERITA 59100 BANGSAR WP KUALA LUMPUR,LAIN-LAIN TABUNG,2026-01-01,2035-12-31,approved,,Emergency/Disaster Relief
3903,TABUNG KEBAJIKAN DAN PENDIDIKAN GABUNGAN PERSATUAN-PERSATUAN TIONGHUA KUANTAN,"NO. 2, LOT 4399JALAN BUKIT UBI 25200 KUANTAN PAHANG",TABUNG KEBAJIKAN DAN PENDIDIKAN (TKDP),1991-06-19,2024-12-31,rejected,,Welfare/Social Services
3904,YAYASAN INSAF,"NO. 8, TINGKAT BAWAHTAMAN CEMPAKABATU 41/2, JALAN TUARANPETI SURAT 12156 88823 KOTA KINABALU SABAH",INSTITUSI/ORGANISASI,1991-05-25,2007-10-25,revoked,,Others
